date,min,max
2022-03-28,-11.227,7.612
2022-03-29,-12.585,9.124
2022-03-30,-13.261,9.957
2022-03-31,-12.569,10.656
2022-04-01,-12.464,11.444
2022-04-02,-12.959,11.781
2022-04-03,-12.677,11.532
2022-04-04,-12.169,10.955
2022-04-05,-11.302,9.678
2022-04-06,-10.512,7.904
2022-04-07,-9.042,6.053
2022-04-08,-8.369,4.406
2022-04-09,-7.746,2.943
2022-04-10,-7.792,3.232
2022-04-11,-8.717,3.93
2022-04-12,-10.308,5.125
2022-04-13,-11.634,6.289
2022-04-14,-12.018,7.835
2022-04-15,-12.562,9.236
2022-04-16,-14.098,10.466
2022-04-17,-15.417,11.299
2022-04-18,-15.787,11.818
2022-04-19,-15.397,12.142
2022-04-20,-14.892,11.112
2022-04-21,-13.238,9.738
2022-04-22,-11.178,7.933
2022-04-23,-10.249,6.204
2022-04-24,-9.941,6.122
2022-04-25,-10.246,6.575
2022-04-26,-10.873,7.454
2022-04-27,-11.017,8.373
2022-04-28,-11.709,9.383
2022-04-29,-13.064,9.764
2022-04-30,-13.432,10.233
2022-05-01,-12.858,10.741
2022-05-02,-12.749,10.692
2022-05-03,-12.106,9.964
2022-05-04,-11.542,9.022
2022-05-05,-10.545,7.703
2022-05-06,-9.587,6.194
2022-05-07,-8.852,4.4
2022-05-08,-8.169,4.416
2022-05-09,-7.648,4.393
2022-05-10,-7.68,4.688
2022-05-11,-8.415,5.456
2022-05-12,-9.186,6.614
2022-05-13,-11.43,8.245
2022-05-14,-13.392,9.475
2022-05-15,-14.738,10.974
2022-05-16,-15.643,12.014
2022-05-17,-16.119,12.3
2022-05-18,-16.093,11.975
2022-05-19,-15.689,10.636
2022-05-20,-14.285,9.085
2022-05-21,-12.444,7.365
2022-05-22,-10.86,7.192
2022-05-23,-9.472,7.231
2022-05-24,-8.888,7.352
2022-05-25,-8.986,7.657
2022-05-26,-10.322,8.071
2022-05-27,-11.512,8.645
2022-05-28,-12.592,8.885
2022-05-29,-13.199,8.93
2022-05-30,-13.717,8.786
2022-05-31,-13.789,7.828
2022-06-01,-13.514,8.196
2022-06-02,-12.825,7.635
2022-06-03,-11.765,7.103
2022-06-04,-10.541,6.289
2022-06-05,-9.101,6.083
2022-06-06,-8.478,5.725
2022-06-07,-7.579,5.837
2022-06-08,-6.841,6.604
2022-06-09,-6.886,6.857
2022-06-10,-8.976,7.766
2022-06-11,-11.043,9.003
2022-06-12,-13.287,9.951
2022-06-13,-14.675,11.093
2022-06-14,-16.089,11.608
2022-06-15,-16.614,11.808
2022-06-16,-16.342,11.873
2022-06-17,-15.515,11.043
2022-06-18,-14.341,9.964
2022-06-19,-12.861,8.488
2022-06-20,-11.06,8.002
2022-06-21,-8.96,7.572
2022-06-22,-8.369,7.146
2022-06-23,-9.183,7.188
2022-06-24,-10.2,7.182
2022-06-25,-11.325,7.208
2022-06-26,-12.149,7.356
2022-06-27,-12.799,7.493
2022-06-28,-13.202,7.828
2022-06-29,-13.245,8.15
2022-06-30,-13.478,8.081
2022-07-01,-13.159,7.956
2022-07-02,-12.539,7.661
2022-07-03,-11.781,7.251
2022-07-04,-10.889,7.159
2022-07-05,-9.498,6.985
2022-07-06,-8.028,7.031
2022-07-07,-7.06,7.26
2022-07-08,-8.133,7.812
2022-07-09,-9.865,7.822
2022-07-10,-11.798,8.402
2022-07-11,-13.556,9.364
2022-07-12,-14.839,10.827
2022-07-13,-15.554,11.801
2022-07-14,-16.25,12.395
2022-07-15,-16.04,12.369
2022-07-16,-15.279,12.037
2022-07-17,-13.76,11.03
2022-07-18,-12.175,10.105
2022-07-19,-9.905,9.072
2022-07-20,-8.478,8.035
2022-07-21,-8.009,6.854
2022-07-22,-7.959,6.572
2022-07-23,-8.957,5.869
2022-07-24,-9.649,5.886
2022-07-25,-10.315,6.496
2022-07-26,-11.9,6.955
2022-07-27,-12.772,7.385
2022-07-28,-13.166,8.058
2022-07-29,-13.251,8.609
2022-07-30,-13.182,8.94
2022-07-31,-13.143,8.783
2022-08-01,-12.336,8.54
2022-08-02,-11.483,8.176
2022-08-03,-10.092,8.182
2022-08-04,-8.812,8.071
2022-08-05,-8.668,7.602
2022-08-06,-9.091,6.995
2022-08-07,-10.417,7.526
2022-08-08,-11.49,7.687
2022-08-09,-13.13,8.438
2022-08-10,-14.839,9.446
2022-08-11,-15.82,10.948
2022-08-12,-16.063,11.686
2022-08-13,-15.673,12.405
2022-08-14,-14.977,12.018
2022-08-15,-13.714,11.365
2022-08-16,-11.348,10.538
2022-08-17,-9.944,9.514
2022-08-18,-9.144,7.198
2022-08-19,-8.379,5.758
2022-08-20,-7.477,4.57
2022-08-21,-7.556,4.56
2022-08-22,-8.133,5.072
2022-08-23,-9.573,5.807
2022-08-24,-10.823,6.936
2022-08-25,-11.795,7.936
2022-08-26,-12.516,8.98
2022-08-27,-12.861,9.656
2022-08-28,-12.605,10.171
2022-08-29,-12.274,10.4
2022-08-30,-11.677,10.358
2022-08-31,-10.906,10.19
2022-09-01,-10.702,9.783
2022-09-02,-10.072,9.288
2022-09-03,-9.016,7.694
2022-09-04,-9.098,6.467
2022-09-05,-9.511,6.293
2022-09-06,-10.722,6.66
2022-09-07,-12.477,8.051
2022-09-08,-13.619,10.098
2022-09-09,-14.14,11.483
2022-09-10,-14.774,12.057
2022-09-11,-14.436,12.26
2022-09-12,-13.258,12.159
2022-09-13,-13.028,11.693
2022-09-14,-12.343,10.387
2022-09-15,-11.335,8.629
2022-09-16,-9.925,6.503
2022-09-17,-8.127,4.898
2022-09-18,-7.264,3.888
2022-09-19,-6.627,4.58
2022-09-20,-7.178,4.951
2022-09-21,-8.238,6.165
2022-09-22,-9.4,7.454
2022-09-23,-10.499,8.737
2022-09-24,-11.775,9.764
2022-09-25,-12.201,10.413
2022-09-26,-12.228,11.49
2022-09-27,-12.989,11.726
2022-09-28,-13.009,11.699
2022-09-29,-12.766,11.106
2022-09-30,-12.799,10.033
2022-10-01,-11.919,8.553
2022-10-02,-10.719,6.808
2022-10-03,-9.544,5.518
2022-10-04,-9.652,5.892
2022-10-05,-10.285,7.024
2022-10-06,-12.08,8.199
2022-10-07,-12.651,10.046
2022-10-08,-12.657,11.903
2022-10-09,-14.167,12.228
2022-10-10,-14.341,11.719
2022-10-11,-14.452,11.263
2022-10-12,-14.514,10.837
2022-10-13,-13.071,9.449
2022-10-14,-12.651,7.52
2022-10-15,-10.873,6.795
2022-10-16,-8.222,5.594
2022-10-17,-6.549,4.911
2022-10-18,-6.109,4.669
2022-10-19,-6.06,5.761
2022-10-20,-6.955,6.342
2022-10-21,-8.547,6.703
2022-10-22,-10.341,8.048
2022-10-23,-12.159,9.606
2022-10-24,-13.684,10.827
2022-10-25,-14.003,11.778
2022-10-26,-14.642,12.943
2022-10-27,-14.577,12.323
2022-10-28,-14.59,11.821
2022-10-29,-14.232,10.909
2022-10-30,-12.89,8.058
2022-10-31,-12.077,6.26
2022-11-01,-10.518,6.404
2022-11-02,-9.15,7.234
2022-11-03,-9.603,8.143
2022-11-04,-11.01,8.799
2022-11-05,-13.084,8.845
2022-11-06,-14.285,9.816
2022-11-07,-14.587,10.696
2022-11-08,-14.639,10.751
2022-11-09,-13.839,10.797
2022-11-10,-13.648,10.344
2022-11-11,-13.373,9.36
2022-11-12,-11.749,8.579
2022-11-13,-10.653,6.965
2022-11-14,-9.37,5.522
2022-11-15,-9.209,4.337
2022-11-16,-8.117,4.327
2022-11-17,-7.07,4.751
2022-11-18,-6.932,5.719
2022-11-19,-7.749,7.421
2022-11-20,-10.358,9.045
2022-11-21,-11.726,10.502
2022-11-22,-13.74,11.499
2022-11-23,-14.619,12.415
2022-11-24,-14.997,13.189
2022-11-25,-15.663,12.523
2022-11-26,-16.037,10.823
2022-11-27,-16.158,9.413
2022-11-28,-15.177,7.838
2022-11-29,-13.593,6.955
2022-11-30,-11.978,7.044
2022-12-01,-10.653,7.329
2022-12-02,-9.416,7.53
2022-12-03,-10.817,8.143
2022-12-04,-12.346,8.652
2022-12-05,-12.907,9.101
2022-12-06,-13.442,9.99
2022-12-07,-14.035,9.314
2022-12-08,-13.832,9.731
2022-12-09,-13.671,9.206
2022-12-10,-13.74,8.629
2022-12-11,-13.274,7.592
2022-12-12,-11.404,7.802
2022-12-13,-11.066,6.683
2022-12-14,-10.03,5.971
2022-12-15,-8.675,5.341
2022-12-16,-8.593,4.974
2022-12-17,-7.684,5.62
2022-12-18,-9.708,6.27
2022-12-19,-11.483,7.621
2022-12-20,-13.442,9.019
2022-12-21,-15.105,9.728
2022-12-22,-15.935,11.257
2022-12-23,-16.936,10.928
2022-12-24,-16.214,12.316
2022-12-25,-16.339,12.533
2022-12-26,-14.304,12.608
2022-12-27,-13.346,11.562
2022-12-28,-12.569,10.63
2022-12-29,-10.827,10.19
2022-12-30,-8.33,9.6
2022-12-31,-8.133,8.793
2023-01-01,-8.363,9.692
2023-01-02,-9.436,9.163
2023-01-03,-10.938,8.786
2023-01-04,-11.581,9.469
2023-01-05,-12.441,9.485
2023-01-06,-13.1,9.675
2023-01-07,-13.015,9.347
2023-01-08,-12.93,9.498
2023-01-09,-12.93,9.17
2023-01-10,-12.234,8.835
2023-01-11,-11.457,8.789
2023-01-12,-10.696,8.32
2023-01-13,-9.147,8.107
2023-01-14,-7.274,8.15
2023-01-15,-6.831,7.972
2023-01-16,-8.097,7.972
2023-01-17,-9.183,8.556
2023-01-18,-11.198,9.367
2023-01-19,-12.887,10.449
2023-01-20,-14.701,11.798
2023-01-21,-16.25,12.51
2023-01-22,-15.814,13.235
2023-01-23,-15.823,13.527
2023-01-24,-15.837,12.516
2023-01-25,-14.97,12.336
2023-01-26,-13.796,11.119
2023-01-27,-12.26,9.19
2023-01-28,-10.213,7.874
2023-01-29,-9.209,6.699
2023-01-30,-9.012,5.82
2023-01-31,-9.685,5.492
2023-02-01,-10.472,6.066
2023-02-02,-11.43,7.32
2023-02-03,-12.448,8.15
2023-02-04,-12.871,9.081
2023-02-05,-12.743,8.845
2023-02-06,-12.93,10.384
2023-02-07,-12.943,9.511
2023-02-08,-13.14,8.927
2023-02-09,-12.726,9.15
2023-02-10,-11.627,8.727
2023-02-11,-9.469,9.186
2023-02-12,-8.937,8.461
2023-02-13,-9.18,6.453
2023-02-14,-9.35,6.05
2023-02-15,-10.246,6.568
2023-02-16,-12.192,6.877
2023-02-17,-13.678,8.671
2023-02-18,-15.072,10.292
2023-02-19,-16.841,11.496
2023-02-20,-17.467,11.841
2023-02-21,-17.254,11.289
2023-02-22,-17.316,11.365
2023-02-23,-15.997,11.604
2023-02-24,-13.438,10.994
2023-02-25,-11.821,9.491
2023-02-26,-10.302,8.018
2023-02-27,-9.173,5.942
2023-02-28,-8.14,4.36
2023-03-01,-8.091,4.934
2023-03-02,-9.711,4.816
2023-03-03,-11.808,5.587
2023-03-04,-12.999,6.204
2023-03-05,-13.586,7.356
2023-03-06,-13.855,8.386
2023-03-07,-13.812,8.77
2023-03-08,-13.432,9.193
2023-03-09,-13.471,9.229
2023-03-10,-13.038,9.449
2023-03-11,-12.799,9.429
2023-03-12,-12.106,9.219
2023-03-13,-11.23,8.153
2023-03-14,-10.105,7.536
2023-03-15,-9.364,5.988
2023-03-16,-10.381,5.187
2023-03-17,-10.469,5.748
2023-03-18,-12.533,7.644
2023-03-19,-14.416,9.626
2023-03-20,-14.938,11.348
2023-03-21,-14.715,12.385
2023-03-22,-13.901,12.818
2023-03-23,-14.629,13.048
2023-03-24,-14.659,12.146
2023-03-25,-14.826,9.974
2023-03-26,-13.363,8.533
2023-03-27,-11.519,6.608
2023-03-28,-9.793,4.301
2023-03-29,-8.297,3.169
2023-03-30,-7.31,3.648
2023-03-31,-8.32,4.787
2023-04-01,-9.895,5.472
2023-04-02,-11.148,6.207
2023-04-03,-11.568,7.11
2023-04-04,-11.68,8.53
2023-04-05,-11.759,9.491
2023-04-06,-12.858,10.318
2023-04-07,-13.432,11.007
2023-04-08,-13.602,11.168
2023-04-09,-13.593,10.548
2023-04-10,-13.031,9.993
2023-04-11,-12.136,8.757
2023-04-12,-10.669,7.178
2023-04-13,-9.925,5.833
2023-04-14,-9.98,5.83
2023-04-15,-10.6,6.421
2023-04-16,-11.775,7.986
2023-04-17,-12.805,9.094
2023-04-18,-12.858,10.407
2023-04-19,-14.501,11.493
2023-04-20,-15.518,11.768
2023-04-21,-15.61,11.598
2023-04-22,-14.806,11.161
2023-04-23,-13.993,9.918
2023-04-24,-12.09,8.95
2023-04-25,-10.417,7.09
2023-04-26,-8.763,5.404
2023-04-27,-7.234,4.528
2023-04-28,-7.093,4.505
2023-04-29,-6.982,4.859
2023-04-30,-7.654,5.705
2023-05-01,-8.379,6.667
2023-05-02,-9.114,7.687
2023-05-03,-11.119,8.75
2023-05-04,-12.933,9.386
2023-05-05,-14.163,10.187
2023-05-06,-14.865,10.856
2023-05-07,-15.44,10.863
2023-05-08,-14.747,10.597
2023-05-09,-14.19,9.547
2023-05-10,-12.864,8.615
2023-05-11,-11.729,7.205
2023-05-12,-10.315,6.886
2023-05-13,-10.361,6.69
2023-05-14,-10.049,6.982
2023-05-15,-10.226,8.097
2023-05-16,-11.644,9.288
2023-05-17,-13.435,9.685
2023-05-18,-14.383,10.276
2023-05-19,-14.38,10.814
2023-05-20,-14.82,10.269
2023-05-21,-14.488,9.623
2023-05-22,-14.019,8.73
2023-05-23,-12.808,7.569
2023-05-24,-11.391,6.407
2023-05-25,-9.741,5.755
2023-05-26,-8.038,5.469
2023-05-27,-6.289,5.791
2023-05-28,-5.659,5.679
2023-05-29,-6.033,5.853
2023-05-30,-7.598,6.686
2023-05-31,-9.921,7.083
2023-06-01,-11.837,7.979
2023-06-02,-13.087,9.373
2023-06-03,-14.593,9.931
2023-06-04,-15.607,10.331
2023-06-05,-15.86,10.751
2023-06-06,-15.607,10.712
2023-06-07,-14.813,10.223
2023-06-08,-13.432,9.265
2023-06-09,-12.224,8.268
2023-06-10,-10.886,8.241
2023-06-11,-8.855,8.333
2023-06-12,-8.576,8.186
2023-06-13,-10.344,8.179
2023-06-14,-11.952,8.422
2023-06-15,-12.513,8.835
2023-06-16,-12.726,9.518
2023-06-17,-13.494,9.528
2023-06-18,-14.203,8.98
2023-06-19,-13.957,8.858
2023-06-20,-13.419,8.422
2023-06-21,-12.72,7.782
2023-06-22,-11.831,7.005
2023-06-23,-10.577,6.453
2023-06-24,-9.17,6.44
2023-06-25,-7.575,5.932
2023-06-26,-6.339,6.07
2023-06-27,-6.663,6.391
2023-06-28,-7.867,6.736
2023-06-29,-9.537,7.116
2023-06-30,-11.775,7.69
2023-07-01,-13.438,8.586
2023-07-02,-14.774,9.531
2023-07-03,-15.42,10.525
2023-07-04,-16.142,11.194
2023-07-05,-16.47,11.306
2023-07-06,-15.738,10.833
2023-07-07,-14.58,9.954
2023-07-08,-13.136,9.285
2023-07-09,-10.696,8.852
2023-07-10,-9.57,8.045
2023-07-11,-9.682,7.336
2023-07-12,-10.246,7.303
2023-07-13,-11.017,6.87
2023-07-14,-11.726,7.192
2023-07-15,-12.526,7.628
2023-07-16,-12.979,8.219
2023-07-17,-13.304,8.573
2023-07-18,-13.471,8.848
2023-07-19,-13.222,8.773
2023-07-20,-13.054,8.35
2023-07-21,-12.185,8.133
2023-07-22,-11.05,7.838
2023-07-23,-9.724,7.487
2023-07-24,-8.012,7.06
2023-07-25,-7.474,6.535
2023-07-26,-7.963,5.932
2023-07-27,-8.832,5.761
2023-07-28,-9.974,5.778
2023-07-29,-11.614,6.424
2023-07-30,-13.638,7.648
2023-07-31,-15.115,9.288
2023-08-01,-16.26,10.823
2023-08-02,-16.673,11.906
2023-08-03,-16.631,12.257
2023-08-04,-16.083,11.68
2023-08-05,-14.649,11.516
2023-08-06,-12.133,10.814
2023-08-07,-11.109,9.551
2023-08-08,-10.131,7.979
2023-08-09,-9.049,6.578
2023-08-10,-8.711,6.171
2023-08-11,-9.232,5.732
2023-08-12,-9.98,6.663
2023-08-13,-11.03,7.198
2023-08-14,-12.362,7.69
2023-08-15,-12.638,8.619
2023-08-16,-12.884,9.419
2023-08-17,-13.304,9.186
2023-08-18,-12.904,9.137
2023-08-19,-12.224,9.085
2023-08-20,-11.109,8.724
2023-08-21,-10.138,8.304
2023-08-22,-10.003,7.618
2023-08-23,-9.436,6.864
2023-08-24,-8.888,5.922
2023-08-25,-8.694,5.512
2023-08-26,-9.236,5.764
2023-08-27,-10.794,6.243
2023-08-28,-13.031,7.493
2023-08-29,-14.36,9.754
2023-08-30,-15.476,11.509
2023-08-31,-15.384,13.094
2023-09-01,-14.974,13.481
2023-09-02,-14.77,13.018
2023-09-03,-13.842,12.385
2023-09-04,-13.045,10.653
2023-09-05,-12.129,9.252
2023-09-06,-10.043,6.716
2023-09-07,-8.688,4.862
2023-09-08,-7.982,4.403
2023-09-09,-7.559,5.709
2023-09-10,-8.54,6.302
2023-09-11,-9.491,7.333
2023-09-12,-10.787,8.051
2023-09-13,-11.677,8.724
2023-09-14,-11.493,9.98
2023-09-15,-11.722,10.066
2023-09-16,-10.922,10.863
2023-09-17,-10.83,10.692
2023-09-18,-11.302,10.269
2023-09-19,-11.611,9.613
2023-09-20,-10.899,9.019
2023-09-21,-9.806,7.451
2023-09-22,-9.131,5.981
2023-09-23,-8.428,4.974
2023-09-24,-8.75,5.614
2023-09-25,-10.154,6.952
2023-09-26,-12.126,8.763
2023-09-27,-13.888,10.443
2023-09-28,-14.472,11.906
2023-09-29,-14.813,13.11
2023-09-30,-14.711,13.314
2023-10-01,-14.593,13.711
2023-10-02,-14.304,12.116
2023-10-03,-13.96,10.085
2023-10-04,-12.861,7.769
2023-10-05,-10.958,6.175
2023-10-06,-7.963,5.154
2023-10-07,-6.791,5.443
2023-10-08,-5.82,6.024
2023-10-09,-6.719,6.375
2023-10-10,-8.412,6.969
2023-10-11,-9.728,7.93
2023-10-12,-10.184,9.314
2023-10-13,-11.184,10.256
2023-10-14,-12.142,11.198
2023-10-15,-12.963,10.712
2023-10-16,-12.395,11.329
2023-10-17,-12.415,11.263
2023-10-18,-12.408,10.157
2023-10-19,-11.749,8.638
2023-10-20,-11.552,6.732
2023-10-21,-10.659,5.144
2023-10-22,-9.675,5.0
2023-10-23,-9.728,5.702
2023-10-24,-10.787,6.959
2023-10-25,-11.795,8.776
2023-10-26,-13.366,10.223
2023-10-27,-15.108,11.371
2023-10-28,-16.175,11.985
2023-10-29,-15.784,12.103
2023-10-30,-15.125,11.991
2023-10-31,-15.226,10.919
2023-11-01,-14.091,9.551
2023-11-02,-12.47,7.953
2023-11-03,-10.607,6.49
2023-11-04,-8.593,5.692
2023-11-05,-6.604,5.21
2023-11-06,-5.873,5.722
2023-11-07,-6.079,6.014
2023-11-08,-6.286,7.382
2023-11-09,-8.238,9.547
2023-11-10,-10.108,9.465
2023-11-11,-12.041,10.151
2023-11-12,-13.366,10.18
2023-11-13,-14.219,10.61
2023-11-14,-14.442,10.801
2023-11-15,-14.265,11.532
2023-11-16,-12.995,11.555
2023-11-17,-13.179,9.029
2023-11-18,-12.736,7.218
2023-11-19,-11.814,6.342
2023-11-20,-10.771,6.565
2023-11-21,-8.681,8.34
2023-11-22,-8.937,8.766
2023-11-23,-11.112,9.865
2023-11-24,-12.877,10.801
2023-11-25,-14.298,11.198
2023-11-26,-14.275,12.011
2023-11-27,-14.885,12.215
2023-11-28,-14.4,11.591
2023-11-29,-14.36,10.171
2023-11-30,-13.232,10.01
2023-12-01,-11.952,8.517
2023-12-02,-10.741,7.71
2023-12-03,-8.99,7.241
2023-12-04,-7.448,6.545
2023-12-05,-4.964,6.788
2023-12-06,-4.931,6.335
2023-12-07,-7.316,6.535
2023-12-08,-9.37,7.231
2023-12-09,-10.82,8.071
2023-12-10,-12.89,7.753
2023-12-11,-12.844,11.237
2023-12-12,-12.953,11.831
2023-12-13,-14.482,11.765
2023-12-14,-14.304,11.699
2023-12-15,-14.682,11.053
2023-12-16,-14.531,10.128
2023-12-17,-12.907,9.918
2023-12-18,-12.287,8.845
2023-12-19,-10.738,8.806
2023-12-20,-8.488,9.35
2023-12-21,-9.177,9.18
2023-12-22,-10.646,9.078
2023-12-23,-10.912,10.026
2023-12-24,-12.205,10.935
2023-12-25,-13.241,10.768
2023-12-26,-13.878,9.649
2023-12-27,-14.085,10.2
2023-12-28,-13.799,10.135
2023-12-29,-13.829,9.488
2023-12-30,-12.766,8.871
2023-12-31,-12.274,7.802
2024-01-01,-10.64,7.867
2024-01-02,-9.354,7.434
2024-01-03,-6.955,7.5
2024-01-04,-5.587,7.657
2024-01-05,-6.939,6.903
2024-01-06,-8.442,6.64
2024-01-07,-9.557,7.992
2024-01-08,-11.739,8.484
2024-01-09,-13.927,9.134
2024-01-10,-15.351,10.246
2024-01-11,-15.61,11.26
2024-01-12,-16.001,11.821
2024-01-13,-16.201,11.86
2024-01-14,-15.581,11.188
2024-01-15,-15.463,10.4
2024-01-16,-14.278,9.82
2024-01-17,-12.277,9.163
2024-01-18,-10.233,8.576
2024-01-19,-9.81,8.11
2024-01-20,-10.469,7.582
2024-01-21,-11.247,7.021
2024-01-22,-12.1,7.936
2024-01-23,-12.848,8.878
2024-01-24,-13.422,9.341
2024-01-25,-13.99,9.705
2024-01-26,-13.533,9.934
2024-01-27,-13.556,10.085
2024-01-28,-12.815,10.118
2024-01-29,-11.086,10.581
2024-01-30,-10.154,9.56
2024-01-31,-10.023,8.596
2024-02-01,-8.625,7.552
2024-02-02,-8.186,6.552
2024-02-03,-8.517,5.758
2024-02-04,-8.625,5.876
2024-02-05,-9.898,5.83
2024-02-06,-12.175,6.611
2024-02-07,-13.793,8.438
2024-02-08,-14.787,10.282
2024-02-09,-15.033,12.448
2024-02-10,-15.994,13.304
2024-02-11,-16.007,12.365
2024-02-12,-15.84,12.671
2024-02-13,-14.488,12.799
2024-02-14,-12.972,11.686
2024-02-15,-11.581,10.643
2024-02-16,-10.187,8.566
2024-02-17,-9.239,6.85
2024-02-18,-9.206,5.604
2024-02-19,-9.656,5.86
2024-02-20,-10.614,7.339
2024-02-21,-11.378,8.035
2024-02-22,-13.097,8.707
2024-02-23,-13.517,8.78
2024-02-24,-13.881,9.16
2024-02-25,-13.543,9.058
2024-02-26,-13.215,9.167
2024-02-27,-12.631,10.223
2024-02-28,-11.437,9.403
2024-02-29,-10.105,8.934
2024-03-01,-10.41,7.795
2024-03-02,-9.708,6.991
2024-03-03,-8.917,6.07
2024-03-04,-8.789,4.511
2024-03-05,-9.715,4.186
2024-03-06,-10.827,6.608
2024-03-07,-12.733,8.225
2024-03-08,-14.16,10.61
2024-03-09,-15.092,12.073
2024-03-10,-14.869,13.087
2024-03-11,-14.295,13.701
2024-03-12,-14.364,13.999
2024-03-13,-14.675,13.363
2024-03-14,-13.986,12.044
2024-03-15,-12.615,9.839
2024-03-16,-9.846,8.182
2024-03-17,-8.711,5.81
2024-03-18,-8.868,4.613
2024-03-19,-9.331,4.623
2024-03-20,-10.764,5.495
2024-03-21,-11.407,6.365
2024-03-22,-11.995,7.556
2024-03-23,-11.627,8.524
2024-03-24,-11.407,9.209
2024-03-25,-11.207,9.997
2024-03-26,-12.073,10.016
2024-03-27,-12.717,9.76
2024-03-28,-12.831,9.577
2024-03-29,-12.044,9.062
2024-03-30,-11.112,8.556
2024-03-31,-10.236,8.314
2024-04-01,-9.15,5.328
2024-04-02,-9.475,3.799
2024-04-03,-10.367,4.068
2024-04-04,-11.299,5.249
2024-04-05,-12.552,7.251
2024-04-06,-13.478,9.488
2024-04-07,-13.825,11.04
2024-04-08,-14.629,12.398
2024-04-09,-15.833,13.465
2024-04-10,-16.306,12.822
2024-04-11,-15.276,12.31
2024-04-12,-13.99,11.696
2024-04-13,-12.9,8.858
2024-04-14,-11.476,6.302
2024-04-15,-9.875,3.97
2024-04-16,-8.789,3.907
2024-04-17,-7.976,4.498
2024-04-18,-8.77,5.121
2024-04-19,-9.278,5.702
2024-04-20,-9.685,6.719
2024-04-21,-10.597,7.825
2024-04-22,-12.333,8.153
2024-04-23,-13.087,8.947
2024-04-24,-13.56,9.547
2024-04-25,-14.006,9.531
2024-04-26,-13.885,9.413
2024-04-27,-13.32,9.193
2024-04-28,-12.579,8.412
2024-04-29,-11.719,6.909
2024-04-30,-10.764,5.322
2024-05-01,-10.112,5.564
2024-05-02,-9.731,5.787
2024-05-03,-10.092,6.414
2024-05-04,-10.39,8.31
2024-05-05,-11.352,10.059
2024-05-06,-13.629,11.627
2024-05-07,-15.266,12.146
2024-05-08,-15.748,12.644
2024-05-09,-16.129,11.998
2024-05-10,-15.522,11.306
2024-05-11,-14.032,9.875
2024-05-12,-12.421,8.858
2024-05-13,-11.056,6.68
2024-05-14,-9.341,5.367
2024-05-15,-8.087,5.118
2024-05-16,-7.254,5.105
2024-05-17,-7.06,5.253
2024-05-18,-7.707,5.564
2024-05-19,-9.183,6.562
2024-05-20,-10.853,7.277
2024-05-21,-12.103,7.933
2024-05-22,-13.077,8.809
2024-05-23,-13.944,8.98
2024-05-24,-14.232,9.446
2024-05-25,-14.045,9.711
2024-05-26,-13.734,9.547
2024-05-27,-13.412,8.55
2024-05-28,-12.572,7.457
2024-05-29,-11.719,6.69
2024-05-30,-10.577,7.018
2024-05-31,-8.967,8.114
2024-06-01,-8.15,8.77
2024-06-02,-9.967,9.393
2024-06-03,-11.775,10.128
2024-06-04,-13.307,10.735
2024-06-05,-14.311,11.165
2024-06-06,-15.052,10.958
2024-06-07,-15.577,10.312
2024-06-08,-14.675,10.243
2024-06-09,-13.615,9.528
2024-06-10,-12.854,8.248
2024-06-11,-11.165,6.867
2024-06-12,-9.948,5.909
2024-06-13,-8.383,5.571
2024-06-14,-6.594,5.469
2024-06-15,-6.542,5.367
2024-06-16,-7.946,5.495
2024-06-17,-9.298,5.869
2024-06-18,-10.705,6.378
2024-06-19,-12.224,7.041
2024-06-20,-13.323,7.887
2024-06-21,-13.947,8.842
2024-06-22,-14.528,9.728
2024-06-23,-14.79,10.23
2024-06-24,-14.81,10.108
2024-06-25,-14.587,9.423
2024-06-26,-13.655,8.786
2024-06-27,-12.349,8.724
2024-06-28,-10.568,8.543
2024-06-29,-9.131,8.501
2024-06-30,-9.98,8.396
2024-07-01,-11.152,8.415
2024-07-02,-12.543,8.071
2024-07-03,-13.652,8.209
2024-07-04,-14.334,8.839
2024-07-05,-14.695,9.475
2024-07-06,-14.61,9.8
2024-07-07,-14.587,9.803
2024-07-08,-14.062,9.173
2024-07-09,-12.858,8.684
2024-07-10,-11.588,7.897
2024-07-11,-10.22,7.293
2024-07-12,-8.228,6.886
2024-07-13,-6.562,6.765
2024-07-14,-6.122,6.102
2024-07-15,-7.218,5.518
2024-07-16,-8.406,5.535
2024-07-17,-9.78,5.682
2024-07-18,-11.447,6.312
2024-07-19,-13.478,7.172
2024-07-20,-14.623,8.501
2024-07-21,-15.525,9.724
2024-07-22,-15.656,10.873
2024-07-23,-16.05,10.928
2024-07-24,-15.289,10.614
2024-07-25,-14.16,10.604
2024-07-26,-11.749,10.64
2024-07-27,-10.781,9.803
2024-07-28,-10.433,8.533
2024-07-29,-9.708,7.694
2024-07-30,-10.364,7.48
2024-07-31,-11.191,6.821
2024-08-01,-12.306,7.218
2024-08-02,-13.435,8.104
2024-08-03,-14.193,8.911
2024-08-04,-14.662,9.157
2024-08-05,-14.081,9.583
2024-08-06,-13.366,9.692
2024-08-07,-12.759,9.098
2024-08-08,-11.391,8.773
2024-08-09,-9.76,8.307
2024-08-10,-8.786,7.736
2024-08-11,-8.238,6.312
2024-08-12,-7.904,4.928
2024-08-13,-7.838,4.383
2024-08-14,-8.284,4.209
2024-08-15,-9.58,4.406
2024-08-16,-10.984,6.437
2024-08-17,-13.176,7.274
